# [Jun 17, 2019] Downloaded from https://www.genome.jp/kegg-bin/show_organism?category=Prokaryotes
# 
org_id	org_code	org_name
T00835	cce	Ruminiclostridium cellulolyticum
T02440	css	Thermoclostridium stercorarium subsp. stercorarium DSM 8532
T02527	csd	Thermoclostridium stercorarium subsp. stercorarium DSM 8532
T05300	cthd	Pseudoclostridium thermosuccinogenes
T02589	esr	Eubacterium siraeum V10Sc8a
T02590	esu	Eubacterium siraeum 70/3
T03806	ccel	Clostridium cellulosi
T04880	rbp	Ruminococcaceae bacterium CPB6
T04429	fpla	Flavonifractor plautii
T01384	eha	Ethanoligenens harbinense
T01387	ral	Ruminococcus albus
T02600	rch	Ruminococcus champanellensis
T02601	rum	Ruminococcus sp. SR1/5
T03158	rus	Ruminococcus bicirculans
T05998	ruj	Ruminococcus sp. JE7A12
T02591	fpr	Faecalibacterium prausnitzii L2-6
T02592	fpa	Faecalibacterium prausnitzii SL3/3
T05807	capr	Caproiciproducens sp. NJN-50
T01292	bpb	Butyrivibrio proteoclasticus
T02581	bfi	Butyrivibrio fibrisolvens
T04542	bhu	Butyrivibrio hungatei
T01448	cle	Cellulosilyticum lentocellum
T01621	rho	Roseburia hominis
T02597	rix	Roseburia intestinalis XB6B4
T02598	rim	Roseburia intestinalis M50/1
T02583	coo	Coprococcus sp. ART55/1
T02584	cct	Coprococcus catus
T02605	rob	Blautia obeum
T04458	byl	Blautia sp. YL58
T02606	rto	Ruminococcus torques
T05095	bhan	Blautia hansenii
T05518	blau	Blautia sp. N6H1-15
T05894	bpro	Blautia producta
T00619	cpy	Lachnoclostridium phytofermentans
T04430	lacy	Lachnoclostridium sp. YL32
T01288	csh	Clostridium saccharolyticum WM1
T02614	cso	Clostridium cf. saccharolyticum K10
T05466	cbol	Clostridium bolteae
T02612	bprl	Anaerostipes hadrus
T05962	arf	Anaerostipes rhamnosivorans
T04072	hsd	Herbinix luporum
T04574	cpro	Anaerotignum propionicum
T05639	lua	Lachnoanaerobaculum umeaense
T05310	ehl	Anaerobutyricum hallii
T00909	ere	Eubacterium rectale ATCC 33656
T02587	ert	Eubacterium rectale DSM 17629
T02588	era	Eubacterium rectale M104/1
T05749	lbw	Lachnospiraceae bacterium oral taxon 500
T00487	cdf	Clostridioides difficile 630
T03885	pdc	Clostridioides difficile 630
T00997	cdc	Clostridioides difficile CD196
T00998	cdl	Clostridioides difficile R20291
T03785	pdf	Clostridioides difficile 630Derm
T03061	eac	Peptoclostridium acidaminophilum
T01334	cst	Acetoanaerobium sticklandii
T01663	faa	Filifactor alocis
T05252	psor	Paeniclostridium sordellii
T05383	pbq	Peptostreptococcaceae bacterium oral taxon 929
T00196	sth	Symbiobacterium thermophilum
T00396	swo	Syntrophomonas wolfei
T01253	slp	Syntrophothermus lipocalidus
T00333	dsy	Desulfitobacterium hafniense Y51
T00822	dhd	Desulfitobacterium hafniense DCB-2
T02146	ddh	Desulfitobacterium dehalogenans
T02390	ddl	Desulfitobacterium dichloroeliminans
T03599	dmt	Desulfitobacterium metallireducens
T00494	drm	Desulfotomaculum reducens
T01498	dca	Desulfotomaculum nigrificans
T01518	dru	Desulfotomaculum ruminis
T04823	dfg	Desulfotomaculum ferrireducens
T00986	dae	Desulfofarcimen acetoxidans
T01499	dku	Desulfofundulus kuznetsovii
T02657	dgi	Desulfallas gibsoniae
T00519	pth	Pelotomaculum thermopropionicum
T00655	dau	Candidatus Desulforudis audaxviator
T01226	tjr	Thermincola potens
T01429	sgy	Syntrophobotulus glycolicus
T01675	dor	Desulfosporosinus orientis
T02148	dai	Desulfosporosinus acidiphilus
T02207	dmi	Desulfosporosinus meridiei
T02278	ded	Dehalobacter sp. DCA
T02279	dec	Dehalobacter sp. CF
T02996	drs	Dehalobacter restrictus
T00653	hmo	Heliobacterium modesticaldum
T00908	eel	Eubacterium eligens
T01336	elm	Eubacterium limosum
T05996	emt	Eubacterium maltosivorans
T01732	awo	Acetobacterium woodii
T01636	ova	Oscillibacter valericigenes
T01388	tmr	Thermaerobacter marianensis
T05930	thef	Thermaerobacter sp. FW80
T01576	say	Sulfobacillus acidophilus TPY
T01746	sap	Sulfobacillus acidophilus DSM 10332
T05389	cthm	Carboxydocella thermautotrophica
T05665	cmiu	Christensenella minuta
T04182	ibu	Intestinimonas butyriciproducens
T05355	mdv	Mogibacterium diversum
T05806	amij	Aminipila sp. JN-39
T04038	euu	Eubacterium sulci
T02610	bprm	Butyrate-producing bacterium SM4/1
T02611	bprs	Butyrate-producing bacterium SS3/4
T05737	cbar	Clostridiales bacterium 70B-A
T00081	tte	Caldanaerobacter subterraneus subsp. tengcongensis
T00648	tex	Thermoanaerobacter sp. X514
T01317	thx	Thermoanaerobacter sp. X513
T00649	tpd	Thermoanaerobacter pseudethanolicus
T01178	tit	Thermoanaerobacter italicus
T01250	tmt	Thermoanaerobacter mathranii
T01409	tbo	Thermoanaerobacter brockii
T01607	twi	Thermoanaerobacter wiegelii
T03397	tki	Thermoanaerobacter kivui
T00287	chy	Carboxydothermus hydrogenoformans
T01495	tep	Tepidanaerobacter acetatoxydans Re1
T02434	tae	Tepidanaerobacter acetatoxydans Re1
T00308	mta	Moorella thermoacetica
T00994	adg	Ammonifex degensii
T02276	tpz	Thermacetogenium phaeum
T00506	csc	Caldicellulosiruptor saccharolyticus
T00857	ate	Caldicellulosiruptor bescii
T01293	cob	Caldicellulosiruptor obsidiansis
T01346	chd	Caldicellulosiruptor hydrothermalis
T01347	cow	Caldicellulosiruptor owensensis
T01356	cki	Caldicellulosiruptor kristjanssonii
T01357	ckn	Caldicellulosiruptor kronotskyensis
T01600	clc	Caldicellulosiruptor lactoaceticus
T05905	ccha	Caldicellulosiruptor changbaiensis
T01289	toc	Thermosediminibacter oceani
T01299	ttm	Thermoanaerobacterium thermosaccharolyticum DSM 571
T02407	tto	Thermoanaerobacterium thermosaccharolyticum M0795
T01505	txy	Thermoanaerobacterium xylanolyticum
T02137	tsh	Thermoanaerobacterium saccharolyticum
T01488	tnr	Thermodesulfobium narugense
T05396	taci	Thermodesulfobium acidiphilum
T01494	mas	Mahella australiensis
T00761	nth	Natranaerobius thermophilus
T00838	hor	Halothermothrix orenii
T01349	has	Halanaerobium hydrogeniformans
T01941	hpk	Halanaerobium praevalens
T05769	hals	Halocella sp. SP3-1
T01290	aar	Acetohalobium arabaticum
T02401	hhl	Halobacteroides halobius
T05768	aft	Anoxybacter fermentans
T00661	fma	Finegoldia magna
T00964	apr	Anaerococcus prevotii
T03515	pmic	Parvimonas micra
T03807	ped	Peptoniphilus sp. ING2-D1G
T05838	phar	Peptoniphilus harei
T02255	cad	Gottschalkia acidurici
T05805	spoa	Sporanaerobacter sp. NJN-17
T01130	vpr	Veillonella parvula
T04798	vat	Veillonella atypica
T05216	vrm	Veillonella rodentium
T05848	vdn	Veillonella dispar
T01633	med	Megasphaera elsdenii
T05536	mhw	Megasphaera hexanoica
T05599	meg	Megasphaera sp. AJH120
T04459	dpn	Dialister pneumosintes
T01474	ssg	Selenomonas sputigena
T01799	sri	Selenomonas ruminantium
T04017	sele	Selenomonas sp. oral taxon 478
T04745	selo	Selenomonas sp. oral taxon 136
T04818	selt	Selenomonas sp. oral taxon 920
T02593	mhg	Megamonas hypermegale
T03211	puf	Pelosinus sp. UFO1
T03813	pft	Pelosinus fermentans
T05819	mana	Methylomusa anaerophila
T01151	afn	Acidaminococcus fermentans
T01639	ain	Acidaminococcus intestini
T05784	pfac	Phascolarctobacterium faecium
T01525	erh	Erysipelothrix rhusiopathiae Fujisawa
T02688	ers	Erysipelothrix rhusiopathiae SY1027
T04263	erl	Erysipelothrix larvae
T05733	eri	Erysipelothrix sp. 15TAL0474
T02586	euc	Faecalitalea cylindroides
T04254	tur	Turicibacter sp. H121
T04268	fro	Faecalibaculum rodentium
T04439	erb	Erysipelotrichaceae bacterium I46
T05736	ebm	Erysipelotrichaceae bacterium SG0102
T04150	lpil	Limnochorda pilosa
T00773	cpo	Coprothermobacter proteolyticus
T00002	mge	Mycoplasma genitalium G37
T02208	mgu	Mycoplasma genitalium M2288
T02209	mgc	Mycoplasma genitalium M2321
T02210	mgq	Mycoplasma genitalium M6282
T02211	mgx	Mycoplasma genitalium M6320
T00006	mpn	Mycoplasma pneumoniae M129
T01712	mpm	Mycoplasma pneumoniae 309
T01926	mpj	Mycoplasma pneumoniae FH
T02596	mpb	Mycoplasma pneumoniae M129-B7
T00055	mpu	Mycoplasma pulmonis
T00107	mpe	Mycoplasma penetrans
T00131	mga	Mycoplasma gallisepticum R(low)
T01923	mgh	Mycoplasma gallisepticum R(high)
T01924	mgf	Mycoplasma gallisepticum F
T02200	mgn	Mycoplasma gallisepticum NC06_2006.080-5-2P
T02201	mgs	Mycoplasma gallisepticum NC95_13295-2-2P
T02202	mgt	Mycoplasma gallisepticum NY01_2001.047-5-1P
T02203	mgv	Mycoplasma gallisepticum VA94_7994-1-7P
T02204	mgw	Mycoplasma gallisepticum WI01_2001.043-13-2P
T02326	mgac	Mycoplasma gallisepticum CA06_2006.052-5-2P
T02327	mgan	Mycoplasma gallisepticum NC08_2008.031-4-3P
T02328	mgnc	Mycoplasma gallisepticum NC96_1596-4-2P
T02953	mgz	Mycoplasma gallisepticum S6
T00161	mmy	Mycoplasma mycoides subsp. mycoides SC PG1
T02595	mmym	Mycoplasma mycoides subsp. mycoides SC Gladysdale
T03541	mmyi	Mycoplasma mycoides subsp. mycoides izsam_mm5713
T01478	mml	Mycoplasma mycoides subsp. capri LC 95010
T00309	mcp	Mycoplasma capricolum subsp. capricolum ATCC 27343
T03697	mcac	Mycoplasma capricolum subsp. capripneumoniae 9231-Abomsa
T03703	mcap	Mycoplasma capricolum subsp. capripneumoniae F38
T03704	mcar	Mycoplasma capricolum subsp. capripneumoniae ILRI181
T03705	mcai	Mycoplasma capricolum subsp. capripneumoniae 87001
T01367	mlc	Mycoplasma leachii PG50
T02144	mlh	Mycoplasma leachii 99/014/6
T00176	mmo	Mycoplasma mobile
T00206	mhy	Mycoplasma hyopneumoniae 232
T00260	mhj	Mycoplasma hyopneumoniae J
T00264	mhp	Mycoplasma hyopneumoniae 7448
T01925	mhn	Mycoplasma hyopneumoniae 168
T02675	mhyl	Mycoplasma hyopneumoniae 168-L
T02750	mhyo	Mycoplasma hyopneumoniae 7422
T00261	msy	Mycoplasma synoviae 53
T04518	mso	Mycoplasma synoviae ATCC 25204
T00536	maa	Mycoplasma agalactiae PG2
T01192	mal	Mycoplasma agalactiae 5632
T00724	mat	Mycoplasma arthritidis
T00919	mco	Mycoplasma conjunctivae
T01122	mho	Mycoplasma hominis ATCC 23114
T03410	mhom	Mycoplasma hominis ATCC 27545
T01205	mcd	Mycoplasma crocodyli
T01301	mhr	Mycoplasma hyorhinis HUB-1
T01730	mhh	Mycoplasma hyorhinis GDL-1
T01945	mhm	Mycoplasma hyorhinis MCLD
T02351	mhs	Mycoplasma hyorhinis SK76
T02927	mhv	Mycoplasma hyorhinis DBS 1050
T01325	mfr	Mycoplasma fermentans JER
T01402	mfm	Mycoplasma fermentans M64
T02594	mfp	Mycoplasma fermentans PG18
T01366	mbv	Mycoplasma bovis PG45
T01568	mbh	Mycoplasma bovis Hubei-1
T02143	mbi	Mycoplasma bovis HB0801
T03268	mbq	Mycoplasma bovis CQ-W70
T01418	mha	Mycoplasma haemofelis Langford 1
T01944	mhf	Mycoplasma haemofelis Ohio2
T01438	mss	Mycoplasma suis Illinois
T01442	msk	Mycoplasma suis KI3806
T01599	mpf	Mycoplasma putrefaciens KS1
T02637	mput	Mycoplasma putrefaciens Mput9231
T01666	mhe	Mycoplasma haemocanis
T02179	mwe	Mycoplasma wenyonii
T02329	mhl	Candidatus Mycoplasma haemolamae
T02424	mcy	Mycoplasma cynos
T02582	mhb	Candidatus Mycoplasma haemominutum
T02873	mpv	Mycoplasma parvum
T02962	mov	Mycoplasma ovis
T03034	mbc	Mycoplasma bovoculi
T03247	mcr	Mycoplasma californicum ST-6
T03651	mcm	Mycoplasma californicum HAZ160_1
T03441	mgj	Candidatus Mycoplasma girerdii
T03538	mfq	Mycoplasma flocculare
T03615	mcan	Mycoplasma canadense
T03676	myt	Mycoplasma yeatsii
T03700	mds	Mycoplasma dispar
T03898	mgb	Mycoplasma gallinaceum
T03936	mcas	Mycoplasma canis LV
T04557	mck	Mycoplasma canis PG 14
T04176	marg	Mycoplasma arginini
T04239	myg	Mycoplasma sp. (ex Biomphalaria glabrata)
T05055	mpul	Mycoplasma pullorum
T05188	mbov	Mycoplasma bovigenitalium
T05577	mpho	Mycoplasma phocidae
T05673	mhyv	Mycoplasma hyosynoviae
T00040	uur	Ureaplasma parvum serovar 3 ATCC 700970
T00680	upa	Ureaplasma parvum serovar 3 ATCC 27815
T03673	upr	Ureaplasma parvum serovar 3 SV3F4
T00781	uue	Ureaplasma urealyticum
T03053	hcr	Candidatus Hepatoplasma crinochetorum
T00154	poy	Onion yellows phytoplasma OY-M
T00314	ayw	Aster yellows witches'-broom phytoplasma AYWB
T04456	mbp	Maize bushy stunt phytoplasma
T00729	pml	Candidatus Phytoplasma mali
T00752	pal	Candidatus Phytoplasma australiense
T02674	nzs	Strawberry lethal yellows phytoplasma (CPA) NZSb11
T02881	psol	Candidatus Phytoplasma solani
T05675	pzi	Candidatus Phytoplasma ziziphi
T00659	acl	Acholeplasma laidlawii
T03095	abra	Acholeplasma brassicae
T03096	apal	Acholeplasma palmae
T03695	aoc	Acholeplasma oculi
T05950	aaxa	Acholeplasma axanthum
T00187	mfl	Mesoplasma florum L1
T02878	mfw	Mesoplasma florum W37
T05062	mchc	Mesoplasma chauliocola
T05127	mlac	Mesoplasma lactucae
T05159	ment	Mesoplasma entomophilum
T05255	msyr	Mesoplasma syrphidae
T05273	mtab	Mesoplasma tabanidae
T05286	mcol	Mesoplasma coleopterae
T05209	elj	Entomoplasma luminosum
T05210	esx	Entomoplasma somnilux
T05222	efr	Entomoplasma freundtii
T05235	eml	Entomoplasma melaleucae
T02676	scr	Spiroplasma chrysopicola
T02677	ssyr	Spiroplasma syrphidicola
T02741	sdi	Spiroplasma diminutum
T02742	stai	Spiroplasma taiwanense
T02945	sapi	Spiroplasma apis
T03003	smir	Spiroplasma mirum ATCC 29335
T03382	smia	Spiroplasma mirum ATCC 29335 SMCA
T03047	scq	Spiroplasma culicicola
T03048	ssab	Spiroplasma sabaudiense
T03973	satr	Spiroplasma atrichopogonis
T03974	seri	Spiroplasma eriocheiris
T04034	stur	Spiroplasma turonicum
T04047	sll	Spiroplasma litorale
T04056	skn	Spiroplasma kunkelii
T04084	scj	Spiroplasma cantharicola
T04620	shj	Spiroplasma helicoides
T04628	sck	Spiroplasma citri
T05283	sfz	Spiroplasma floricola
T05302	scou	Spiroplasma corruscae
T05330	scla	Spiroplasma clarkii
T05859	sprn	Spiroplasma sp. NBRC 100390
T03291	mbj	Candidatus Izimaplasma sp. HR1
T05457	tbm	Tenericutes bacterium MO-XQ
T05490	tbz	Tenericutes bacterium MZ-XQ
T00015	mtu	Mycobacterium tuberculosis H37Rv
T02178	mtv	Mycobacterium tuberculosis H37Rv
T00053	mtc	Mycobacterium tuberculosis CDC1551
T00540	mra	Mycobacterium tuberculosis H37Ra
T00545	mtf	Mycobacterium tuberculosis F11
T00940	mtb	Mycobacterium tuberculosis KZN 1435
T01690	mtk	Mycobacterium tuberculosis KZN 4207
T02141	mtz	Mycobacterium tuberculosis KZN 605
T01775	mtg	Mycobacterium tuberculosis RGTB327
T01994	mti	Mycobacterium tuberculosis RGTB423
T01991	mte	Mycobacterium tuberculosis CCDC5079
T02679	mtur	Mycobacterium tuberculosis CCDC5079
T01992	mtl	Mycobacterium tuberculosis CCDC5180
T01993	mto	Mycobacterium tuberculosis CTRI-2
T02142	mtd	Mycobacterium tuberculosis UT205
T02526	mtn	Mycobacterium tuberculosis Erdman = ATCC 35801
T02616	mtj	Mycobacterium tuberculosis Beijing/NITR203
T02617	mtub	Mycobacterium tuberculosis 7199-99
T02652	mtuc	Mycobacterium tuberculosis CAS/NITR204
T02653	mtue	Mycobacterium tuberculosis EAI5/NITR206
T02749	mtx	Mycobacterium tuberculosis EAI5
T02654	mtuh	Mycobacterium tuberculosis Haarlem/NITR202
T02845	mtul	Mycobacterium tuberculosis Haarlem
T03152	mtut	Mycobacterium tuberculosis BT1
T03153	mtuu	Mycobacterium tuberculosis BT2
T03154	mtq	Mycobacterium tuberculosis HKBS1
T00132	mbo	Mycobacterium tuberculosis variant bovis AF2122/97
T00463	mbb	Mycobacterium tuberculosis variant bovis BCG Pasteur 1173P2
T00864	mbt	Mycobacterium tuberculosis variant bovis BCG Tokyo 172
T01727	mbm	Mycobacterium tuberculosis variant bovis BCG Mexico
T02451	mbk	Mycobacterium tuberculosis variant bovis BCG Korea 1168P
T03796	mbx	Mycobacterium tuberculosis variant bovis BCG ATCC 35743
T01575	maf	Mycobacterium tuberculosis variant africanum
T04291	mmic	Mycobacterium tuberculosis variant microti
T01585	mce	Mycobacterium canettii CIPT 140010059
T02419	mcq	Mycobacterium canettii CIPT 140060008
T02420	mcv	Mycobacterium canettii CIPT 140070008
T02421	mcx	Mycobacterium canettii CIPT 140070010
T02422	mcz	Mycobacterium canettii CIPT 140070017
T00047	mle	Mycobacterium leprae TN
T00842	mlb	Mycobacterium leprae Br4923
T00156	mpa	Mycobacterium avium subsp. paratuberculosis K-10
T02662	mao	Mycobacterium avium subsp. paratuberculosis MAP4
T03787	mavi	Mycobacterium avium subsp. paratuberculosis E1
T03847	mavu	Mycobacterium avium subsp. paratuberculosis E93
T00433	mav	Mycobacterium avium 104
T01754	mit	Mycobacterium intracellulare MOTT-02
T02158	mia	Mycobacterium intracellulare ATCC 13950
T02325	mid	Mycobacterium intracellulare subsp. intracellulare
T02732	myo	Mycobacterium intracellulare subsp. yongonense
T01755	mir	Mycobacterium paraintracellulare
T04926	mchi	Mycobacterium chimaera
T05049	mmal	Mycobacterium marseillense
T05534	mlp	Mycobacterium lepraemurium
T02423	msa	Mycobacterium sp. JS623
T00435	mul	Mycobacterium ulcerans
T00367	mmc	Mycobacterium sp. MCS
T00442	mkm	Mycobacterium sp. KMS
T00482	mjl	Mycobacterium sp. JLS
T00694	mmi	Mycobacterium marinum M
T04774	mmae	Mycobacterium marinum E11
T02113	mmm	Mycobacterium sp. MOTT36Y
T02444	mli	Mycobacterium liflandii
T02887	mkn	Mycobacterium kansasii ATCC 12478
T03634	myv	Mycobacterium sp. VKM Ac-1817D
T03960	mye	Mycobacterium sp. EPa45
T04111	mhad	Mycobacterium haemophilum
T05013	myn	Mycobacterium sp. NRRL B-3805
T05102	mdx	Mycobacterium dioxanotrophicus
T05717	mshg	Mycobacterium shigaense
T00434	msm	Mycolicibacterium smegmatis MC2 155
T02191	msg	Mycolicibacterium smegmatis MC2 155
T03433	msb	Mycolicibacterium smegmatis MC2 155
T03409	msn	Mycolicibacterium smegmatis INHR1
T03432	msh	Mycolicibacterium smegmatis INHR2
T00449	mva	Mycolicibacterium vanbaalenii
T00498	mgi	Mycolicibacterium gilvum PYR-GCK
T01376	msp	Mycolicibacterium gilvum Spyr1
T02150	mcb	Mycolicibacterium chubuense
T02959	mne	Mycolicibacterium neoaurum
T04008	mgo	Mycolicibacterium goodii
T04105	mft	Mycolicibacterium fortuitum
T04305	mphl	Mycolicibacterium phlei
T04356	mvq	Mycolicibacterium vaccae
T05032	mll	Mycolicibacterium litorale
T01685	mrh	Mycolicibacterium rhodesiae
T05542	mthn	Mycolicibacterium thermoresistibile
T05715	mhas	Mycolicibacterium hassiacum
T00657	mab	Mycobacteroides abscessus ATCC 19977
T02177	mmv	Mycobacteroides abscessus subsp. massiliense GO 06
T02682	mabb	Mycobacteroides abscessus subsp. bolletii 50594
T03694	mabl	Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300
T04665	mche	Mycobacteroides chelonae
T04755	miz	Mycobacteroides immunogenum
T05257	mste	Mycobacterium stephanolepidis
T05445	msao	Mycobacteroides saopaulense
T01512	mjd	Mycolicibacter sinensis
T05465	mter	Mycolicibacter terrae
T01514	asd	Hoyosella subflava
T00102	cgl	Corynebacterium glutamicum ATCC 13032 (Kyowa Hakko)
T00244	cgb	Corynebacterium glutamicum ATCC 13032 (Bielefeld)
T02508	cgu	Corynebacterium glutamicum K051
T00501	cgt	Corynebacterium glutamicum R
T02690	cgs	Corynebacterium glutamicum SCgG1
T02691	cgg	Corynebacterium glutamicum SCgG2
T02791	cgm	Corynebacterium glutamicum MB001
T03361	cgj	Corynebacterium glutamicum ATCC 21831
T03362	cgq	Corynebacterium glutamicum AR1
T03668	cgx	Corynebacterium glutamicum B253
T00103	cef	Corynebacterium efficiens
T00151	cdi	Corynebacterium diphtheriae NCTC 13129
T01687	cdp	Corynebacterium diphtheriae 241
T01688	cdh	Corynebacterium diphtheriae INCA 402
T01693	cdt	Corynebacterium diphtheriae HC01
T01694	cde	Corynebacterium diphtheriae HC02
T01695	cdr	Corynebacterium diphtheriae HC03
T01696	cda	Corynebacterium diphtheriae HC04
T01697	cdz	Corynebacterium diphtheriae 31A
T01698	cdb	Corynebacterium diphtheriae BH8
T01699	cds	Corynebacterium diphtheriae C7
T01700	cdd	Corynebacterium diphtheriae CDCE 8392
T01701	cdw	Corynebacterium diphtheriae PW8
T01702	cdv	Corynebacterium diphtheriae VA01
T04861	cdip	Corynebacterium diphtheriae NCTC11397
T00255	cjk	Corynebacterium jeikeium
T00685	cur	Corynebacterium urealyticum DSM 7109
T02457	cua	Corynebacterium urealyticum DSM 7111
T00887	car	Corynebacterium aurimucosum
T00896	ckp	Corynebacterium kroppenstedtii
T01277	cpu	Corynebacterium pseudotuberculosis FRC41
T01689	cpl	Corynebacterium pseudotuberculosis 3/99-5
T01753	cpg	Corynebacterium pseudotuberculosis 316
T01771	cpp	Corynebacterium pseudotuberculosis P54B96
T01876	cpk	Corynebacterium pseudotuberculosis 1002
T01877	cpq	Corynebacterium pseudotuberculosis C231
T01878	cpx	Corynebacterium pseudotuberculosis I19
T01879	cpz	Corynebacterium pseudotuberculosis PAT10
T01934	cor	Corynebacterium pseudotuberculosis 267
T02029	cop	Corynebacterium pseudotuberculosis 31
T02052	cod	Corynebacterium pseudotuberculosis 1/06-A
T02053	cos	Corynebacterium pseudotuberculosis 42/02-A
T02054	coi	Corynebacterium pseudotuberculosis CIP 52.97
T02118	coe	Corynebacterium pseudotuberculosis 258
T02154	cou	Corynebacterium pseudotuberculosis Cp162
T03482	cpse	Corynebacterium pseudotuberculosis 48252
T03483	cpsu	Corynebacterium pseudotuberculosis CS_10
T03484	cpsf	Corynebacterium pseudotuberculosis Ft_2193/67
T01538	crd	Corynebacterium resistens
T01549	cul	Corynebacterium ulcerans BR-AD22
T01880	cuc	Corynebacterium ulcerans 809
T02171	cue	Corynebacterium ulcerans 0102
T03406	cun	Corynebacterium ulcerans 210932
T03408	cus	Corynebacterium ulcerans FRC11
T03414	cuq	Corynebacterium ulcerans 210931
T03420	cuz	Corynebacterium ulcerans 05146
T03899	cuj	Corynebacterium ulcerans 131002
T01594	cva	Corynebacterium variabile
T02472	chn	Corynebacterium halotolerans
T02507	ccn	Corynebacterium callunae
T02714	cter	Corynebacterium terpenotabidum
T02784	cmd	Corynebacterium maris
T02821	caz	Corynebacterium argentoratense
T03037	cfn	Corynebacterium falsenii
T03041	ccg	Corynebacterium casei
T03042	cvt	Corynebacterium vitaeruminis
T03073	cgy	Corynebacterium glyciniphilum
T03227	cax	Corynebacterium atypicum
T03237	cii	Corynebacterium imitans
T03241	cuv	Corynebacterium ureicelerivorans
